@relation 'generators.SineGenerator -s -b'

@attribute att1 numeric
@attribute att2 numeric
@attribute class {0,1}

@data
0.004215600158716248,0.9770806174989514,0
0.42784747403761914,0.30202020003686825,1
0.3960223867800251,0.5712525242421548,0
0.7416718087958661,0.14993451355473042,1
0.8501217773404552,0.8071117710289427,0
0.3541246388809649,0.1887360577102598,1
0.27103755704079935,0.33773246849866534,0
0.8665594887719694,0.27271244238140124,1
0.31981378860316434,0.9333266524895788,0
0.7133358373684285,0.29673649500774946,1
0.014606903505894442,0.048354133075791395,0
0.8457205383146372,0.416415139771095,1
0.8830270103150396,0.9980103688869274,0
0.4497979938155864,0.16077594533254513,1
0.20861801769174626,0.7803208882892033,0
0.48354443846788775,0.23561237168947458,1
0.909934154931721,0.8349833720008567,0
0.911642336389473,0.3709312818862476,1
0.38712729482936314,0.3833157795879433,0
0.6077326376236981,0.4658177395222509,1
0.8448845061914375,0.7911386313100988,0
0.7767053079278007,0.15773451293087293,1
0.23361502876559592,0.6887055251726538,0
0.7108270084854889,0.14227758511329647,1
0.7236460129446654,0.9019524494663695,0
0.6886391427443461,0.3150540746591124,1
0.2834920225599893,0.34549948607992,0
0.29354648163184305,0.044949169502902064,1
0.11364073152839471,0.797748332200831,0
0.48092315843432554,0.2779454605039381,1
0.6718596892041829,0.6718792045924992,0
0.5605080778280943,0.3584634145949517,1
0.5296337855761789,0.5633476098729168,0
0.7729229389418333,0.325642170488302,1
0.015767284438674145,0.03232974950270062,0
0.7984285087458772,0.3376079242291067,1
0.11006609458281758,0.8373699538613598,0
0.9116334016496894,0.6563356189259438,1
0.5567165434346124,0.7090663577768639,0
0.9443403883921815,0.45902452460529164,1
0.17361286181246438,0.42121677549759395,0
0.17549520028227839,0.13459567179488463,1
0.333224567054729,0.6923985167222726,0
0.8819302528061853,0.5089676078789596,1
0.24581419744458433,0.38855016995830816,0
0.2761383323671752,0.2704594152016847,1
0.6021312767885612,0.6849161872518719,0
0.8307313740496218,0.4480286337007049,1
0.013782835881079758,0.4731854434713515,0
0.8396848012141074,0.14605340634996256,1
0.663959807917567,0.697032440404133,0
0.6209773737422773,0.44417895675493846,1
0.08575566523705391,0.8562037852101957,0
0.7981922892016181,0.10963455302846703,1
0.26514050922283217,0.2991131021603949,0
0.4959429010725386,0.06277301845271577,1
0.24877506408978145,0.7383428846026251,0
0.38640189690229676,0.20584229016609545,1
0.374276167021355,0.7542181571058445,0
0.06470587784752257,0.005230422911934096,1
0.23512813218749073,0.6679919408265416,0
0.7720313657576129,0.621412120203261,1
0.18669083094933936,0.2438186079698188,0
0.8576571900795122,0.013030442781154616,1
0.00969394327628581,0.35564807432767775,0
0.175617390321129,0.09515636773681302,1
0.797464101876539,0.8893258935710633,0
0.36382937012396577,0.19259966364688264,1
0.27076280266761665,0.8045644340515952,0
0.9385240989494231,0.2435922365935087,1
0.3796303226945068,0.875621779646441,0
0.7833170369867893,0.4459856925843413,1
0.20300151017672796,0.24502720738898986,0
0.9223074618314936,0.3592444649966269,1
0.2218838050398374,0.2565184564104187,0
0.4472160203313186,0.2362253712024699,1
0.6682385285179048,0.9860090289835317,0
0.06933780960498992,0.048359451833331124,1
0.19123552442847402,0.8795511160793633,0
0.7072004600523333,0.36262903928255563,1
0.5646803196391639,0.8473244515762722,0
0.7434452718535776,0.3155548784263186,1
0.4314456014576501,0.9582525724255151,0
0.882216938231877,0.14613586550418578,1
0.3998451069077432,0.6230201861945728,0
0.3250922467177183,0.052386088660874464,1
0.12033996463615704,0.3144824307250834,0
0.8341262806664443,0.621471380621285,1
0.44425564435570575,0.5795454178820643,0
0.7076897446684314,0.0023551304429220155,1
0.15143176546088954,0.8011196337275964,0
0.32051674088653814,0.08796000062886034,1
0.002832372792313631,0.696442178425981,0
0.08963557487787155,0.02153793933055337,1
0.46042873836181686,0.5491703695475099,0
0.9387538205752252,0.44072704125395823,1
0.010300783689857873,0.30761690880797177,0
0.3158845078026682,0.2829882088140345,1
0.8355786847611612,0.9024070986086672,0
0.7879282995329752,0.2303539093647894,1
0.3061794807429248,0.6482820382776395,0
0.5330208311936903,0.3971953880900092,1
0.23128090484287067,0.8037732571227094,0
0.6354476946168641,0.13900517326681483,1
0.9893695922807392,0.9684760144008626,0
0.4310508346205778,0.3748370892649723,1
0.6612159612546651,0.7732436433257934,0
0.634828530609782,0.16952903071956993,1
0.2907318435800649,0.43830156484184457,0
0.9839526851873228,0.4087212065283925,1
0.2836072258003639,0.8203957303590013,0
0.7116827874669805,0.0637770363831226,1
0.25709469883507907,0.6176098760344317,0
0.3927378299149542,0.0050288726158218555,1
0.023484621780090253,0.986923038098588,0
0.38566706823525687,0.122708214146798,1
0.49713905992467267,0.7318129096952951,0
0.09165352534237681,0.01118869678709955,1
0.42547074476032476,0.8684735998775649,0
0.9892919273670038,0.5840545616146429,1
0.4473833243815265,0.9841878508885504,0
0.49474881429447604,0.08234110007243012,1
0.006495260453962315,0.38078367399055757,0
0.6741541125216366,0.3682918206631718,1
0.05141269082350963,0.88058972436876,0
0.6323913164352281,0.014089983973048614,1
0.539888831259518,0.7132636729086854,0
0.8500893062171547,0.0047536885226791,1
0.19402754266526456,0.3339759442700597,0
0.9406967125983674,0.21921216246418762,1
0.04162260861841205,0.1319161153654923,0
0.33004277271158255,0.06739995667238619,1
0.8018723046850619,0.9705317752849221,0
0.5631327181648931,0.47275944858568597,1
0.3311914865489374,0.8507209398433374,0
0.24174955700910905,0.0686490035788786,1
0.009801715416914325,0.1451352571728316,0
0.2626667857846945,0.05964613205473368,1
0.12793435931602581,0.9520844203919977,0
0.622520368933448,0.30112000634887504,1
0.06466587985195793,0.5973086330733326,0
0.8130348292100417,0.39969976316329925,1
0.3869778424037531,0.6984727861327167,0
0.7742690605047865,0.6190454576532104,1
0.2715374013075357,0.5508462844179223,0
0.4938494385038207,0.20036581109279494,1
0.06287755148614038,0.9295445562378659,0
0.4150903841834902,0.3617057762223187,1
0.2921167348381982,0.4797961781222758,0
0.7144452574236002,0.5002400765735783,1
0.7019493103856247,0.7579644381628112,0
0.9799396953918978,0.48005093094853335,1
0.22125565780993728,0.49157338033980524,0
0.7936655679166307,0.12436131982764798,1
0.23340137051931198,0.23194116435639756,0
0.6101932584478392,0.330276263536614,1
0.29746143324141017,0.9462849264484606,0
0.7696983952015987,0.5907509170198985,1
0.5098872866445144,0.7814896662248879,0
0.3752363440538822,0.3567914091271529,1
0.08260971285398166,0.11215083271665793,0
0.2672014897368561,0.14949537648564404,1
0.12713142565610347,0.30588093101514036,0
0.8203434115240243,0.6854537416276757,1
0.7106609038788323,0.9000456294027145,0
0.7144792765431995,0.17515495694583227,1
0.35796381859688997,0.4111980010103564,0
0.7315077739148717,0.08048842681882762,1
0.18490488027052188,0.76213165063405,0
0.5181952805637545,0.24829046194299254,1
0.28759070934115416,0.5399797021783455,0
0.899288034580017,0.05787579472132154,1
0.5158849435118422,0.780814041716061,0
0.30723139156267243,0.07582064369722041,1
0.5389819708024476,0.9325543989856527,0
0.6607457689078199,0.1450361225187342,1
0.39519070033977277,0.7217712966997833,0
0.8129087391449682,0.054973033075915945,1
0.6871042409374796,0.9560695430996708,0
0.24535161239014325,0.1487667400719227,1
0.2604563702075402,0.6294425556294454,0
0.8296738305549373,0.2910604828702341,1
0.06413666239069848,0.261319091391905,0
0.9001474082662843,0.19980582965739502,1
0.34159926089399095,0.5717942118648196,0
0.9748129620241285,0.21978708349163534,1
0.7250948368808798,0.8462760841260502,0
0.7642999704469411,0.2824792634229102,1
0.3534685736594849,0.4279956330048361,0
0.5124819783476496,0.469687041315192,1
0.020623454981649192,0.38007955549799954,0
0.6222917459312703,0.4915319241494167,1
0.48282949948257126,0.8844452010768074,0
0.6327934268728694,0.4040981008672331,1
0.9319936037581841,0.8212185168146294,0
0.49121147785462005,0.24321481382162347,1
0.8749674463163238,0.80339408213834,0
0.8023284343277376,0.22736277107341407,1
0.1543296185580001,0.9854266253381546,0
0.9095745451101024,0.19606295883536673,1
0.2818617933764309,0.9855963840177363,0
0.5256627232506752,0.22083838593505267,1
0.6060216091711069,0.6270028729094668,0
0.8679869912388962,0.2101953130056935,1
0.10473606664114732,0.44072306275603834,0
0.9630207602075684,0.02953690677737497,1
0.3299930291199821,0.7797441068670478,0
0.7349003908755537,0.5114996786444453,1
0.9517746200180605,0.8156308798132288,0
0.6866171572651206,0.1609446728060211,1
0.40573939433524353,0.822513882802312,0
0.6581444657384755,0.12293536186240728,1
0.11752445906391362,0.3098189643168806,0
0.5871235222801056,0.11968405423470208,1
0.6976952511194137,0.751518010991799,0
0.6228367518764725,0.2698404917574928,1
0.40166935961377204,0.5387426940888085,0
0.7621230632308558,0.5429260743604329,1
0.06270592293741883,0.8426375789616765,0
0.7382761958623274,0.6666100343318568,1
0.09212482654386245,0.2546365981165917,0
0.6683526970271327,0.30363793941077843,1
0.13243020174176712,0.8943718249882402,0
0.8528034844472914,0.12203363096173947,1
0.3933425278431283,0.5442245973274266,0
0.9122502689575448,0.6818718065196493,1
0.1640246604049429,0.265037316522314,0
0.8544995190896298,0.659818553568167,1
0.14512905923687291,0.46095309597353573,0
0.7926980501049035,0.34978783477441966,1
0.6044759648600467,0.6162532409688734,0
0.565477370048272,0.20777419016775345,1
0.05748507939852776,0.4710076009406109,0
0.8974285922332574,0.17449632176702978,1
0.6768330550888515,0.7321893847704606,0
0.5673581514250541,0.5145249629660439,1
0.04257895666666589,0.9388236883899296,0
0.8399156985153418,0.47875861736201764,1
0.1118341857142452,0.32640357454105373,0
0.10900470073177126,0.0031299628096250753,1
0.3362981939551408,0.8093904719950357,0
0.4391233149685597,0.08651437370923021,1
0.15415909117831572,0.9271311056130321,0
0.9220019056356763,0.2415422835400507,1
0.18747080867203192,0.30198760794196733,0
0.7625660350988899,0.06862258848293845,1
0.5694887143158517,0.7329172649492773,0
0.4235545126506105,0.01193535873084961,1
0.5505235258771577,0.9928498840747778,0
0.9910968506843855,0.3958009349162417,1
0.19010163507179134,0.862045535404301,0
0.20886403730889103,0.17042373823622403,1
0.31642224603561675,0.7247916400336805,0
0.3494982548112645,0.16995033370837964,1
0.14346147699919187,0.6048812509149363,0
0.5231340565903194,0.2114062527623355,1
0.41480510633020606,0.6804149774897502,0
0.2336712570390661,0.08212665941924358,1
0.24295328119953674,0.2962587614395076,0
0.7283179414192149,0.32573492060697606,1
0.8130577621267189,0.8404828360895591,0
0.9038388489406899,0.4985418702371621,1
0.09197474893840196,0.7739636312632601,0
0.5231739508861252,0.10606084615446154,1
0.24844981602844884,0.3833247181941307,0
0.9744707293949635,0.4346269111240252,1
0.8532247434586835,0.769326075766376,0
0.39420341437181805,0.2508390623316099,1
0.4934289655206363,0.6867108567216477,0
0.4460109023078326,0.054981052991549095,1
0.11884639854500567,0.3427396727102493,0
0.961383714628795,0.3298543656250025,1
0.4282118184194752,0.6780437985918534,0
0.7891061958909502,0.03683060913297087,1
0.48343874631355377,0.8757263410749851,0
0.11502210807314983,0.10341287473161043,1
0.11547163941225624,0.8046965860782469,0
0.6382654775807942,0.41562350028537753,1
0.6994196945211533,0.8736730164586094,0
0.40782211869570073,0.29493916907768314,1
0.25519105777532025,0.786211131979749,0
0.9974077345886531,0.7026358428243396,1
0.5107512542886716,0.6365503044761699,0
0.4571936604441258,0.35470174476470706,1
0.4130553022310368,0.9835637143095767,0
0.7789059467939965,0.39076130077850724,1
0.3676169480064496,0.6302069730116131,0
0.6905169711667766,0.2727696383233176,1
0.5820140351858843,0.9342232199199693,0
0.7906320329420823,0.5055586457143645,1
0.3716565060537177,0.46401184406032137,0
0.6847090145186178,0.3905575974586044,1
0.6106575347625427,0.6030581943467956,0
0.9245548006226633,0.7465615914782745,1
0.09256345260699783,0.6266687291356887,0
0.13488292751736175,0.0756901172816754,1
0.2532122708902075,0.7461778893392713,0
0.7904729439737446,0.03625493889884146,1
0.08280167415113726,0.6756879961855605,0
0.23345193137838904,0.1624779001221719,1
0.5827544032374415,0.6498879966076947,0
0.1730492855204162,0.08620580455562543,1
0.1577206345932145,0.2775852449476106,0
0.8977666621856398,0.056488869036718015,1
0.6734877425051676,0.9593013035123551,0
0.3133534556331081,0.2754753871553245,1
0.5124683777021389,0.8699330046543279,0
0.577017168264481,0.27892297314741465,1
0.16309772958457636,0.3325869064623006,0
0.2774162022172423,0.14461380021131431,1
0.9422550252599946,0.9728986433126217,0
0.27524331045858397,0.09195475052709001,1
0.2753981499137963,0.9864056040874021,0
0.9065253803889379,0.2801778104272101,1
0.04837372689977859,0.10897643038282201,0
0.8197266127902475,0.4734528882635015,1
0.08558674645811848,0.5505528436131553,0
0.6150164251807557,0.3884792036566693,1
0.3287717101472447,0.896088816227303,0
0.08695402093831806,0.02933297178170302,1
0.09139391098116156,0.5069417718186896,0
0.8407760453464022,0.47735526263373074,1
0.2844217570168325,0.6701560221979262,0
0.7585711943028655,0.4713934229863289,1
0.4356335691237919,0.9556585569802555,0
0.6481087511119016,0.35516138959820986,1
0.6617198629981288,0.7331092611358041,0
0.5056727698023006,0.03985992622979495,1
0.4522980846015048,0.8491307913672682,0
0.5594630200541849,0.23723479140178483,1
0.2722613519344489,0.7027172824875441,0
0.37352017661342474,0.032270872503057935,1
0.3044290444356651,0.8605841005200728,0
0.2667983856573656,0.12937452530655535,1
0.26177669211638976,0.6816819635170001,0
0.4333001912957203,0.23369258512992297,1
0.751514576040172,0.8231155792006981,0
0.9590618567717069,0.1704404369978645,1
0.053582832631322797,0.43043387748209894,0
0.8023832412022116,0.46284005816762164,1
0.38247413397547925,0.7010146685138522,0
0.9542119473128141,0.462530058904563,1
0.3707385756538333,0.9770033086485433,0
0.49829600724670076,0.41492572973539454,1
0.3853658789786457,0.7364711243424643,0
0.6612382898761905,0.23874518510622478,1
0.22639159618701055,0.8721090811707088,0
0.07502833047489099,0.04232840373589186,1
0.5587163285555106,0.6655168838567779,0
0.8726435621873909,0.4240532465086564,1
0.4629580800722889,0.8980341808909501,0
0.2273671772689454,0.17528242855527953,1
0.01261700585026393,0.0905726293559238,0
0.8492527398023407,0.20487538829291918,1
0.07451034648979948,0.7538336098376257,0
0.627346295608679,0.03303324649469386,1
0.2175149394028223,0.9464182959551404,0
0.3637350316347582,0.08665080660453106,1
0.12725248200398653,0.5128604460617961,0
0.3796897511265338,0.1277117336146718,1
0.22978513845334858,0.5178504565014657,0
0.9823545433002396,0.6409805313475603,1
0.3532690390061568,0.9255854933476724,0
0.7724117166765534,0.48363058364032796,1
0.9856658281249808,0.8777976656115868,0
0.46330033406826154,0.2164426733610887,1
0.36303358445184863,0.7938301323740138,0
0.8434352506183557,0.2819116233775988,1
0.4885111172800566,0.9267330008901064,0
0.7030051240378138,0.4335235577914919,1
0.5311784797402905,0.8666232485937886,0
0.8125712073670021,0.05109617395428634,1
0.8824318192363836,0.9813676347634754,0
0.7750460179683586,0.17477991875618848,1
0.1041696685780229,0.7265643439625039,0
0.9623255614350913,0.03147679498981182,1
0.33301371146596725,0.9551503507196714,0
0.8514188640633824,0.6213728987542072,1
0.7604743817622167,0.8202514515286475,0
0.9931416015414102,0.16976184300535102,1
0.11984024208260846,0.824799211951848,0
0.42021976186645005,0.13591930504621785,1
0.4850435547905003,0.5655750662875926,0
0.7891683968159214,0.23209559066380903,1
0.046727677464884265,0.6359679311580653,0
0.5580452687444345,0.10999398698976737,1
0.8781181705958975,0.985763824784214,0
0.26001845133086143,0.19738580284921625,1
0.3030347236618982,0.5630498468900776,0
0.2882185212164702,0.03077506896158977,1
0.6041356982794135,0.9938960017948489,0
0.4793360134946837,0.04624081157945703,1
0.2057195412315187,0.8298168193815366,0
0.71861489537422,0.23824574655217545,1
0.1475298920123186,0.4385937497436908,0
0.21090806439634013,0.08770286315631637,1
0.6025727248938093,0.5940546993464215,0
0.967287177494368,0.7269798980541685,1
0.6453556615823495,0.9118113893349588,0
0.550296585591941,0.2065335355322866,1
0.6946979871335454,0.7268266983894701,0
0.9768685945850254,0.26633581119144534,1
0.5141049752880278,0.5440689362846635,0
0.9545255687162194,0.7325938171520014,1
0.036387626517054183,0.9284980841690674,0
0.5817095713628924,0.09330861550272684,1
0.23301705790912175,0.9077143087184829,0
0.9934652851531091,0.3806817155050404,1
0.4998498735060658,0.5785512162771965,0
0.9994406887047831,0.3349198340258235,1
0.3873468176032048,0.5996192163576964,0
0.6515514935152639,0.4033789934224492,1
0.961564089944699,0.9763218179882496,0
0.8153213512278058,0.4839869963305732,1
0.2294218759085458,0.49864356009571986,0
0.49580726390956575,0.41329507564920975,1
0.7990609150489674,0.9719017929184441,0
0.5431298875300611,0.35243333774458385,1
0.8337726311033232,0.7472717562562923,0
0.4558698295840128,0.035331193108629866,1
0.2555911601510784,0.5328929967002862,0
0.9868772731528173,0.7459429635512171,1
0.36541710623983004,0.3668385390661473,0
0.2755037332770638,0.24919608559366024,1
0.9504109412365589,0.9253730840808931,0
0.6455168618905573,0.07072329525937837,1
0.1738310161406128,0.31658138620374876,0
0.27010225925856735,0.1936932863812595,1
0.07124781178268935,0.6014872041273381,0
0.9378151748942781,0.2015282086218746,1
0.03770745515830587,0.0656188324404291,0
0.7534478803523873,0.5622619906799806,1
0.37451854339558255,0.8619720311923219,0
0.828829913034338,0.33902013501935635,1
0.21802262770778602,0.4635665939776853,0
0.6707888565210353,0.2516247911703364,1
0.9962295107006333,0.8884892890790587,0
0.494768778741401,0.23203937038867684,1
0.1310304253610839,0.6561878719179163,0
0.4406182705676386,0.2955031939763104,1
0.7492672278969583,0.7808441516498039,0
0.5937803409435009,0.19710707380218162,1
0.38748147625860907,0.43263297016890223,0
0.9883840012910206,0.7223282004368967,1
0.7588646485048403,0.7742984662274965,0
0.683628975983463,0.019635801816772602,1
0.1439125364789774,0.962942498435821,0
0.5411358234493387,0.3690968571248068,1
0.13813548427568667,0.9948916158734804,0
0.6472088629050858,0.34796904274673424,1
0.1740856330664694,0.8978899007225518,0
0.8846458196640543,0.34194433580773553,1
0.18023049409443592,0.4516021251412782,0
0.3064267256925802,0.026742619768292064,1
0.9383701491111234,0.8573516819373962,0
0.6331969155171232,0.08579259603546197,1
0.17830245924655752,0.9429258984714163,0
0.7473105011229759,0.013974373876882162,1
0.6090577927741546,0.5875510762164342,0
0.9900017503227672,0.04155783325433937,1
0.424663591574882,0.5376580665353771,0
0.7112120169358153,0.13430882416918222,1
0.05337909468560398,0.5470593863484889,0
0.6631330491457735,0.23276497033312726,1
0.3333110586150483,0.6383058454019053,0
0.7813624078725876,0.6386838341840365,1
0.14637052816154605,0.47920606422306466,0
0.4484275942979359,0.04432587198373816,1
0.5050578009764302,0.7057148284435301,0
0.5775221809730634,0.03967927036494967,1
0.4745403739297449,0.6824806843785167,0
0.8865713698696824,0.3405730564138484,1
0.047412238358664704,0.3669614006072912,0
0.6782037904989118,0.47199742057730953,1
0.27668779324229664,0.4464103910468519,0
0.381824444870687,0.02105146590748619,1
0.3563003008860278,0.723786555401219,0
0.8661449663488628,0.38062333540986526,1
0.9944549225799351,0.9841330162166919,0
0.8971561505838297,0.41818233636426316,1
0.4538971959755317,0.7008886380868887,0
0.8256713319996017,0.4150845585501217,1
0.23802469986308072,0.8207826201315999,0
0.6120973907495854,0.5364522447302768,1
0.018022259768759374,0.23738682131740163,0
0.5859672344701207,0.15199078702416302,1
0.24553517253557933,0.48622711509923733,0
0.9147229909249679,0.07704837121711572,1
0.2904216681186804,0.5121299244340346,0
0.9292386277214425,0.22475576907318195,1
0.2704789906780063,0.8715302651535767,0
0.9725664172035694,0.4596664688463079,1
0.10388292478313943,0.6587113963650072,0
0.8790929693039956,0.4326223785244694,1
0.05797858346666973,0.8206189320599349,0
0.5248666277599607,0.28053911195230086,1
0.1748489194859757,0.8541035663783908,0
0.1531277638234998,0.13046039608508553,1
0.010522376021343871,0.19949075449592035,0
0.855161645263685,0.3419657265452889,1
0.7523960298554029,0.8333815567904751,0
0.9052294523783755,0.42150129580215023,1
0.12472385252888407,0.8556403435841617,0
0.07360445453287245,0.0604765428379298,1
0.2632537912879298,0.4488602692960988,0
0.49501566834572186,0.05970996355419056,1
0.004308232020778124,0.11355825225119698,0
0.29982032400921377,0.03590664196294757,1
0.7214121405350333,0.9434583850709601,0
0.48501586448009293,0.013379612535607599,1
0.6184497645665507,0.9431867583298582,0
0.8396779180464824,0.7244473402375593,1
0.8310781665503063,0.7865256606809148,0
0.6814567125634625,0.6044626119232677,1
0.9133082674835732,0.9648637103932017,0
0.8887192942070968,0.5676133139147856,1
0.47922581415074106,0.8641298029432466,0
0.6764463137058319,0.5669100106047272,1
0.39096016828323654,0.5478975482959124,0
0.4185333054348568,0.11126419224998207,1
0.4018879180766213,0.9438794905172531,0
0.9866802184221074,0.5289291816694454,1
0.7154680231926339,0.8806504049049241,0
0.7681963731008048,0.4279397362156553,1
0.5416244103443549,0.7414592519904231,0
0.03218081603745293,0.006294918660956106,1
0.8377001897654235,0.850276115481817,0
0.7525186068891376,0.1939149404107965,1
0.5028704070283899,0.9302208517688826,0
0.3058504969072341,0.13995304017833754,1
0.44779903810589194,0.8155945976478683,0
0.43540097804213684,0.30103265194326545,1
0.9095420877925451,0.953227623624193,0
0.9838417061049906,0.7079417570321468,1
0.256328054502612,0.6190313239672726,0
0.3793395591922947,0.07552663344610488,1
0.3795371290707864,0.5254517493031812,0
0.6647856188357952,0.4103482338701129,1
0.4628613101570095,0.9590716669462845,0
0.5003403910384997,0.18907845181943006,1
0.3418049232600152,0.6547382311773798,0
0.4760266392869653,0.3307403200696879,1
0.5684164655444046,0.7892540418046884,0
0.4894036749743975,0.2332168710801905,1
0.17660051935322352,0.8169087702485479,0
0.9057237398769755,0.5930106564287339,1
0.014738442905957161,0.04862782962367129,0
0.7458786472174654,0.15883530927854228,1
0.2729140804448389,0.7103823318075172,0
0.7741096304532826,0.22799204855909838,1
0.023323739037420577,0.12137845865494801,0
0.41927188124271386,0.0044382000953430145,1
0.23748985398696576,0.6521922206059222,0
0.7723029817399614,0.13553207586063054,1
0.3569062636255673,0.951506789180625,0
0.9387863807517219,0.05439549233489405,1
0.865725705233074,0.9015393191298815,0
0.7884310693933543,0.58491864494766,1
0.822457941983557,0.9461214233472621,0
0.7544993432956952,0.1105077988106089,1
0.5773752257515931,0.8132827248064746,0
0.9252783480506336,0.29565315697447714,1
0.03774036183243912,0.11389130082396381,0
0.1720963791750686,0.15781537651631072,1
0.4474099782653842,0.9421804325712537,0
0.6920635917315024,0.6169236841073458,1
0.4881158064371788,0.46965107491711944,0
0.32390851815145183,0.1902322908056766,1
0.4059607613546744,0.4594664826036059,0
0.6979895486090361,0.3247171204768253,1
0.3822528297986285,0.9443291784242025,0
0.3426486697080767,0.24302066518767573,1
0.6414187683854216,0.6485104136674504,0
0.7809995569690749,0.036809824491227494,1
0.31637115149260087,0.7620508559968384,0
0.5416901392643068,0.12697666666923424,1
0.0804141658496964,0.8914195642188579,0
0.8979726700152428,0.5581853396740701,1
0.6593537034228895,0.9525003450121761,0
0.17477960413584115,0.06257501448828973,1
0.5312429446656722,0.7945426460795149,0
0.5899603766271637,0.014622151780536385,1
0.8244826716869522,0.9028242178777027,0
0.7690894273391445,0.24315664328561426,1
0.2506539537997109,0.8658644426857715,0
0.29048168555692966,0.2656055007974987,1
0.8099556252456358,0.9621348323551835,0
0.8648868226388202,0.5770036804887625,1
0.017700125390649024,0.7104957170687195,0
0.4778674412798628,0.36141095300882875,1
0.4808230128675649,0.7146835344902063,0
0.6309884591668972,0.4712170376977165,1
0.5147656240499715,0.6267471230882055,0
0.4953328697625107,0.24817607683030618,1
0.4923484135486845,0.5085618532368593,0
0.5668181242576205,0.09978819891057322,1
0.5227610047572897,0.681715475834456,0
0.6039415892589846,0.1834802640951455,1
0.1182035352968952,0.8888011116253024,0
0.7092657685142058,0.25365619390336636,1
0.2709744337786898,0.6437988658709413,0
0.9742161283160766,0.33105668573320357,1
0.3276342528038343,0.43228933386512103,0
0.8665652997574745,0.6913346193421614,1
0.6336215514675991,0.7411261029852366,0
0.36562407213901793,0.32750724816016497,1
0.13458431381610747,0.40066543739885263,0
0.44224789771067174,0.11573286376393743,1
0.7059788107239858,0.9536907256939922,0
0.43963138381356004,0.18006864609208684,1
0.6465224105490196,0.7683491062600111,0
0.8761755295462992,0.484150220602937,1
0.2593472397478839,0.9700957474458426,0
0.9395466160033789,0.7908546081019896,1
0.29882747926700726,0.3229978202069568,0
0.62751135794423,0.05919887207776642,1
0.9940682063241884,0.9785702452344471,0
0.8200000581301522,0.007525662205392081,1
0.4313225080670182,0.829030174660561,0
0.8269429340830443,0.40886916804168194,1
0.39191380306276435,0.4845353545561316,0
0.750445436102003,0.01723050120928682,1
0.04337959542286407,0.32899993703373576,0
0.7332622370494185,0.510089454038257,1
0.01009119052615659,0.14439230511713497,0
0.7576085758604072,0.10289104490170964,1
0.1593011920596259,0.5117722884490814,0
0.42075509385364895,0.39794019679007064,1
0.5182529433929917,0.9066367395261312,0
0.5538427203793281,0.1845051580356999,1
0.8907072500518076,0.8990891069833689,0
0.6699740453128893,0.11120927191077379,1
0.41742750131575346,0.8283727220498687,0
0.6026126475598621,0.44225942053234,1
0.31048028033704134,0.7219713120463769,0
0.1374157072376312,0.12636765340396694,1
0.11881775734396405,0.7492275061818133,0
0.9380572297898186,0.2520908624088509,1
0.31067722669162845,0.5989564920856983,0
0.6949734032310034,0.578862332700232,1
0.48502601017427494,0.86427128556784,0
0.35730931959936707,0.22443672206662635,1
0.3398933808152096,0.7723812969120493,0
0.7697572795727298,0.6826920797154236,1
0.527947413494588,0.9852671635575243,0
0.9350107834434019,0.7781769830429299,1
0.7385629727781488,0.7958139991543246,0
0.9722216449016329,0.6338401527883235,1
0.11044875575881363,0.5665991201869106,0
0.6512534743086423,0.39748641331819756,1
0.30033107132459413,0.9256577875412391,0
0.47451449465803497,0.4519666464133537,1
0.4808298162210526,0.7074729089408055,0
0.8125220387183633,0.4106790000495002,1
0.4568719314706864,0.7368703443302143,0
0.7713026288267912,0.1220350097470706,1
0.2689112214682088,0.5295121870865689,0
0.7858340186568213,0.5756847093470105,1
0.20378365816590183,0.6421597325184576,0
0.9208856218389685,0.4410361718791036,1
0.05554758319849773,0.12183491723600104,0
0.4235442548518601,0.04321081998347476,1
0.36369497990518573,0.915688671030789,0
0.7172179322728948,0.3363671465384811,1
0.1760151488156282,0.2021617831524548,0
0.6628089073113002,0.11489245315804786,1
6.858365132172972E-4,0.20523705660915892,0
0.44098406695790404,0.01879036708250137,1
0.2945796129843682,0.4033032265446729,0
0.3615591718232568,0.022865669197465688,1
0.03536338420073104,0.670114163972959,0
0.6874692550999308,0.5582233566565062,1
0.29775349278163354,0.9059601856962576,0
0.3171995482044253,0.02610525555797072,1
0.7801004509248737,0.7180096593248665,0
0.7359511887063761,0.37780801734999414,1
0.9065310273639858,0.9532874618812645,0
0.6708661625977497,0.3593171221027254,1
0.13915158263937333,0.4978326451353934,0
0.6060206352445626,0.4059728685129821,1
0.5929515709051054,0.8933616678827176,0
0.1252453301746782,0.02996684118309023,1
0.5158352972006837,0.9890041422323543,0
0.6867623888510415,0.14972617249268838,1
0.10751215094992772,0.2698339961165146,0
0.9513229904110669,0.7943709277264226,1
0.7507779362026892,0.888126897783615,0
0.18721486632332607,0.10739540261012603,1
0.9429123743982841,0.8475535848807862,0
0.915891980095134,0.23521436685740182,1
0.1713605758741974,0.3268294820356761,0
0.4301978903415723,0.05000864270382854,1
0.4036270099843209,0.9123284081155162,0
0.5081767532526733,0.32363787981268155,1
0.0638892634384477,0.6493227970899698,0
0.6253142519485415,0.1095499599212002,1
0.27738434639752174,0.9052171690846151,0
0.5920336838731535,0.5130314122990098,1
0.254135697017966,0.7356755154259654,0
0.8048952157563749,0.4778455489009077,1
